MCS.ID	synonyms	gene.ID	gene.symbol	uniprot	species	MCS	location.literature.	cell.line.tissue	Experimental.Method	source.number	PMID-1	Description-1	Evidences-1	PMID-2	Description-2	Evidences-2	PMID-3	Description-3	Evidences-3	PMID-4	Description-4	Evidences-4	PMID-5	Description-5	Evidences-5	PMID-6	Description-6	Evidences-6	PMID-7	Description-7	Evidences-7	PMID-8	Description-8	Evidences-8	PMID-9	Description-9	Evidences-9	PMID-10	Description-10	Evidences-10	PMID-11	Description-11	Evidences-11	PMID-12	Description-12	Evidences-12
LMCS00584	VCP	7415	VCP	P55072	Human	ER-MT; MT-ER	NA	HEK293 cells; HeLa cells; COS-7 cells; HEK293T cells	Low throughput experimental methods	2	36746962	The p97-UBXD8 complex regulates ER-Mitochondria contact sites by altering membrane lipid saturation and composition.	The protein was validated by immunoprecipitations, split luciferase assay, immunofluorescence, PCR, transmission electron microscopy, liquid chromatography and tandem mass spectrometry in HeLa cells, COS-7 cells and HEK293T cells. p97-UBXD8 alter ERMCS by regulating membrane lipid saturation through the SREBP1-SCD1 pathway.	26322679	In our subsequent LC-MS MS analyses on all the eluted products, we further identified a total of 73 potential STIM1 interactors, with 17 detected in both store-full and store-depleted HEK293 cells.	The protein was validated by mass spectrometry,  LC-MS/MS in HEK293 cells, HeLa cells and COS-7 cells. 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00585	FAF2; ETEA; KIAA0887; UBXD8; UBXN3B	23197	FAF2	Q96CS3	Human	ER-MT; MT-ER	ER	HEK293T cells; U2-OS cells; HeLa cells; COS-7 cells; Human testis	Low throughput experimental methods	3	36746962	The p97-UBXD8 complex regulates ER-Mitochondria contact sites by altering membrane lipid saturation and composition.	The protein was validated by immunoprecipitations, split luciferase assay, immunofluorescence, PCR, transmission electron microscopy, liquid chromatography and tandem mass spectrometry in HeLa cells, COS-7 cells and HEK293T cells. p97-UBXD8 alter ERMCS by regulating membrane lipid saturation through the SREBP1-SCD1 pathway.	32414919	As a result, we report 115 MAM-specific proteins with diverse functions. 	The protein was validated by Contact-ID, LC-MS/MS in HEK293T cells, HeLa cells and U2-OS cells.	29785746	By Andromeda search engine against the decoy UniProt-mouse database and Swiss-Prot human database, which yielded 2,808 proteins from mouse testes (mT),2,478 proteins from mouse brain (mB) and 2,155 proteins from human testes (hT). 	The protein was validated by TEM and LC -MS/MS analyses in human testis.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00590	SLC27A4; ACSVL4; FATP4	10999	SLC27A4	Q6P1M0	Human	MT-LD; LD-MT	MT	U2-OS cells	Low throughput experimental methods	1	37290445	We focused on perilipin 5 (PLIN5), an LD protein that tethers mitochondria, to probe the function and regulation of LD-mitochondria contacts.; We focused on perilipin 5 (PLIN5), an LD protein that tethers mitochondria, to probe the function and regulation of LD-mitochondria contacts.	The protein was validated by LC-MS/MS and microscopy in U2-OS cells, which promotes lipid droplet-to-mitochondria fatty acid transport.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00592	EIF2AK3; PEK; PERK	9451	EIF2AK3	Q9NZJ5	Human	ER-MT; MT-ER	ER	HeLa cells; HEK293T cells; Skin-derived fibroblasts	Low throughput experimental methods	2	36821088	PERK recruits E-Syt1 at ER-mitochondria contacts for mitochondrial lipid transport and respiration.	The protein was validated by western blotting, IP, HRP detection, immunogold labeling, FIB-SEM, PLA and TLC in HeLa cells, HEK293T cells and skin-derived fibroblasts, which recruits the lipid transfer protein E-Syt1 at EMCS facilitating lipid transport to sustain mitochondrial homeostasis and respiration.	36586409	The PERK-Ero1a complex increases mitochondria-ER contacts during early ER stress.	The protein was validated by gene silencing, flow cytometry, live cell microscopy, transmission electronic microscopy, immunofluorescence microscopy, live cell measurements, western blot, co-immunoprecipitation and mass spectrometry in HEK293 cells and HeLa cells, which restores ER bioenergetics and moderates ROS levels.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00594	ESYT1; FAM62A; KIAA0747; MBC2	23344	ESYT1	Q9BSJ8	Human	ER-MT; MT-ER	ER	HeLa cells; HEK293T cells; Skin-derived fibroblasts; Huh7 cells; Huh7.5 cells; PH5CH8 cells; Human testis; HEK293 cells; COS-7 cells; Fibroblasts; Flp-In T-REx 293 cells	Low throughput experimental methods	6	36821088	PERK recruits E-Syt1 at ER-mitochondria contacts for mitochondrial lipid transport and respiration.	The protein was validated by western blotting, IP, HRP detection, immunogold labeling, FIB-SEM, PLA and TLC in HeLa cells, HEK293T cells and skin-derived fibroblasts, which ritically maintains mitochondrial homeostasis and fitness.	25734423	Our results demonstrate that there are many proteins changing in expression on the MAM during RNA virus infection. Many of these proteins are differentially regulated during SenV and HCV but are found to be in a physical interaction network, suggesting that these proteins are co-regulated during the antiviral response.	The protein was validated by LC-MS/MS and proteomics data analysis in Huh7 cells, Huh7.5 cells and PH5CH8 cells.	29785746	By Andromeda search engine against the decoy UniProt-mouse database and Swiss-Prot human database, which yielded 2,808 proteins from mouse testes (mT),2,478 proteins from mouse brain (mB) and 2,155 proteins from human testes (hT). 	The protein was validated by TEM and LC -MS/MS analyses in human testis.	28760823	LC-MS/MS analysis identified 405 proteins overlapping from replicate experiments with a cutoff ratio 2.0 (log base 2). In total 88 proteins were annotated to the ER by Funrich. 	The protein was validated by Mit-APEX, LC-MS/MS and proximity labeling in HEK293T cells and HEK293 cells.	28108526	We identified 70 high-confidence proximal interactors in this assay, including 17 of the 25 known peroxisomal membrane proteins.	The protein was validated by BioID and MS in HEK293 cells, HeLa cells, COS-7 cells.	https://doi.org/10.1101/2022.11.14.516495	The deletion of ESYT1 or SYNJ2BP reduced the number and length of MERCs, indicating that the ESYT1-SYN2JBP complex plays a role in tethering ER and mitochondria.	The protein was validated by immunofluorescence, BioID, MS, SDS-PAGE, BN-PAGE, two-dimensional electrophoresis, western blot and TEM analysis in fibroblasts, HeLa cells and Flp-In T-REx 293 cells, and loss of this complex impaired ER to mitochondria calcium flux and provoked a significant alteration of the mitochondrial lipidome, most prominently a reduction of cardiolipins and phosphatidylethanolamines.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00612	SHISA5; SCOTIN; PSEC0133	NA	SHISA5	Q8N114	Human	ER-Autophagosome; Autophagosome-ER	ER	A549 cells; HEK293 cells; HeLa cells; U2-OS cells	Low throughput experimental methods	1	34720018	These data suggest that SHISA5 functions to block spontaneous contact between ERES and phagophore, and the blockage effect of SHISA5 should be relieved for the proper induction of autophagy.	The protein was validated by immunofluorescence microscopy, PLA, immunoblotting, electron microscopy, CLEM and CRISPR/Cas9-mediated genome editing in A549 cells, HEK293 cells, HeLa cells and U2-OS cells, which restrains spontaneous autophagy induction by blocking contact between the ERES and phagophores.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00616	SYTL2; KIAA1597; SGA72M; SLP2; SLP2A	54843	SYTL2	Q9HCH5	Human	PM-WP body; WP body-PM	PM; WP body	HUVEC cells	Low throughput experimental methods	1	35660980	Rab27a recruits Slp2-a to WPB via its SHD.; As a consequence, Slp2-a would be enriched at that part of the WPB which is closest to the PM and permits interactions with PM PI(4,5)P2.	The protein was validated by microscopy, immunofluorescence staining, western blotting and real-time PCR in HUVEC cells, which mediates polar exocytosis by initiating contacts between WPB tips and plasma membrane PI(4,5)P2.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00617	RAB27A; RAB27	5873	RAB27A	P51159	Human	PM-WP body; WP body-PM	WP body	HUVEC cells	Low throughput experimental methods	1	35660980	Rab27a recruits Slp2-a to WPB via its SHD.; As a consequence, Slp2-a would be enriched at that part of the WPB which is closest to the PM and permits interactions with PM PI(4,5)P2.	The protein was validated by microscopy, immunofluorescence staining, western blotting and real-time PCR in HUVEC cells.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00618	SNX5	27131	SNX5	Q9Y5X3	Human	ER-Endosome; Endosome-ER	Endosome	HeLa cells	Low throughput experimental methods	1	36977596	We have identified the sorting nexin SNX5 as an interactor of VPS13A that mediates its association with endosomal subdomains.	The protein was validated by immunofluorescence, immunoprecipitation and western blot in HeLa cells.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00619	VPS13A; CHAC; KIAA0986	23230	VPS13A	Q96RL7	Human	ER-Endosome; Endosome-ER	ER	HeLa cells	Low throughput experimental methods	2	36977596	We have identified the sorting nexin SNX5 as an interactor of VPS13A that mediates its association with endosomal subdomains.	The protein was validated by immunofluorescence, immunoprecipitation and western blot in HeLa cells.	30709847	We show that VPS13A localizes at the interface between mitochondria-endosomes and mitochondria-endoplasmic reticulum and that the presence of membrane contact sites is altered in the absence of VPS13A.	The protein was validated by immunoprecipitation assays, triple TOF, western blot experiments, immunofluorescence staining, confocal microscopy and TEM in HeLa cells, which is closely associated with mitochondria and is required for efficient lysosomal degradation.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00620	SPHK1; SK1; SPHK; SPK	8877	SPHK1	Q9NYA1	Human	ER-Endosome; Endosome-ER	NA	HeLa cells	Low throughput experimental methods	1	36122218	SphK activity is required to maintain ER contacts with a subset of multivesicular endosomes and lysosomes.	The protein was validated by western blotting, electron microscopy, immuno-EM, fluorescence imaging, FRET-FLIM and qPCR analysis in HeLa cells, which regulates ER contacts with late endocytic organelles and cholesterol trafficking.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00621	SPHK1; SK1; SPHK; SPK	8877	SPHK1	Q9NYA1	Human	ER-LY; LY-ER	NA	HeLa cells	Low throughput experimental methods	1	36122218	SphK activity is required to maintain ER contacts with a subset of multivesicular endosomes and lysosomes.	The protein was validated by western blotting, electron microscopy, immuno-EM, fluorescence imaging, FRET-FLIM and qPCR analysis in HeLa cells, which regulates ER contacts with late endocytic organelles and cholesterol trafficking.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00622	STARD3; CAB1; MLN64	10948	STARD3	Q14849	Human	ER-LY; LY-ER	NA	HeLa cells	Low throughput experimental methods	1	10.11588/heidok.00032058	In this study, I propose that the lysosomal cholesterol transporter STARD3 acts as a sphingosine transfer protein at lysosome-ER contact sites to facilitate sphingosine entry into the recycling pathway.	The protein was validated by immunoprecipitation, microscopy, thin-layer chromatography, lipid mass spectrometry, western blot and qPCR in HeLa cells, which is the first protein able to facilitate sphingosine exit from lysosomes towards other organelles.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00623	TEX2; KIAA1738; TMEM96	55852	TEX2	Q8IWB9	Human	ER-LY; LY-ER	ER	HEK293T cells; U2-OS cells; COS-7 cells	Low throughput experimental methods	1	36705603	Together, our data identify Tex2 as a tubular ER protein that resides at TMEM55-dependent ER–LE/lys MCSs required for lysosomal functions.	The protein was validated by GFP-trap assay,  pull-down assays, PIP strip assays, high-resolution confocal microscopy, PIP strip assays and LC-MS/MS in HEK293T cells, U2-OS cells and COS-7 cells, which can be regulated by endosome-resident type 2 PI4K activities.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00624	PIP4P1; C14orf9; TMEM55B	90809	PP4P1	Q86T03	Human	ER-LY; LY-ER	LY	HEK293T cells; U2-OS cells; COS-7 cells	Low throughput experimental methods	1	36705603	Together, our data identify Tex2 as a tubular ER protein that resides at TMEM55-dependent ER–LE/lys MCSs required for lysosomal functions.	The protein was validated by GFP-trap assay,  pull-down assays, PIP strip assays, high-resolution confocal microscopy, PIP strip assays and LC-MS/MS in HEK293T cells, U2-OS cells and COS-7 cells, which can be regulated by endosome-resident type 2 PI4K activities.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00625	TEX2; KIAA1738; TMEM96	55852	TEX2	Q8IWB9	Human	ER-Endosome; Endosome-ER	ER	HEK293T cells; U2-OS cells; COS-7 cells	Low throughput experimental methods	1	36705603	Together, our data identify Tex2 as a tubular ER protein that resides at TMEM55-dependent ER–LE/lys MCSs required for lysosomal functions.	The protein was validated by GFP-trap assay,  pull-down assays, PIP strip assays, high-resolution confocal microscopy, PIP strip assays and LC-MS/MS in HEK293T cells, U2-OS cells and COS-7 cells, which can be regulated by endosome-resident type 2 PI4K activities.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00626	PIP4P1; C14orf9; TMEM55B	90809	PP4P1	Q86T03	Human	ER-Endosome; Endosome-ER	Endosome	HEK293T cells; U2-OS cells; COS-7 cells	Low throughput experimental methods	1	36705603	Together, our data identify Tex2 as a tubular ER protein that resides at TMEM55-dependent ER–LE/lys MCSs required for lysosomal functions.	The protein was validated by GFP-trap assay,  pull-down assays, PIP strip assays, high-resolution confocal microscopy, PIP strip assays and LC-MS/MS in HEK293T cells, U2-OS cells and COS-7 cells, which can be regulated by endosome-resident type 2 PI4K activities.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00627	TMED10; TMP21	10972	TMED10	P49755	Human	ER-GA; GA-ER	GA	RPE1; HeLa; HeLa-MZ; HeLa-M; Human testis; Huh7 cells; Huh7.5 cells; PH5CH8 cells; Human testis	Low throughput experimental methods	3	36174556	MCSs between the ER and the Golgi are well known to have two classes of complexes: one involved in cholesterol transfer, containing VAPA, SAC1, OSBP, and ARF1; and another involved in ceramide transfer, containing VAPA, PPM1L, and CERT. The above analysis shows not only that TMED2/10 are present in both these complexes and required for their existence but also that these two complexes actually can form supercomplexes, mediating the transfer of both cholesterol and ceramide, again in a TMED2/10-dependent manner.	The protein was validated by SDS-PAGE, western blots, LC-MS, mass spectrometry, immunofluorescence, staining, flow cytometry assay, PLA, qPCR and coimmunoprecipitations in RPE1, HeLa, HeLa-MZ and HeLa-M, which controls the formation of plasma membrane lipid nanodomains.	25734423	Our results demonstrate that there are many proteins changing in expression on the MAM during RNA virus infection. Many of these proteins are differentially regulated during SenV and HCV but are found to be in a physical interaction network, suggesting that these proteins are co-regulated during the antiviral response.	The protein was validated by LC-MS/MS and proteomics data analysis in Huh7 cells, Huh7.5 cells, PH5CH8 cells.	29785746	By Andromeda search engine against the decoy UniProt-mouse database and Swiss-Prot human database, which yielded 2,808 proteins from mouse testes (mT),2,478 proteins from mouse brain (mB) and 2,155 proteins from human testes (hT).	The protein was validated by TEM and LC -MS/MS analyses in human testis.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00628	TMED2; RNP24	10959	TMED2	Q15363	Human	ER-GA; GA-ER	GA	RPE1 cells; HeLa cells; HeLa-MZ cells; HeLa-M cells; Human testis	Low throughput experimental methods	2	36174556	MCSs between the ER and the Golgi are well known to have two classes of complexes: one involved in cholesterol transfer, containing VAPA, SAC1, OSBP, and ARF1; and another involved in ceramide transfer, containing VAPA, PPM1L, and CERT. The above analysis shows not only that TMED2/10 are present in both these complexes and required for their existence but also that these two complexes actually can form supercomplexes, mediating the transfer of both cholesterol and ceramide, again in a TMED2/10-dependent manner.	The protein was validated by SDS-PAGE, western blots, LC-MS, mass spectrometry, immunofluorescence, staining, flow cytometry assay, PLA, qPCR and coimmunoprecipitations in RPE1, HeLa, HeLa-MZ and HeLa-M, which controls the formation of plasma membrane lipid nanodomains.	29785746	By Andromeda search engine against the decoy UniProt-mouse database and Swiss-Prot human database, which yielded 2,808 proteins from mouse testes (mT),2,478 proteins from mouse brain (mB) and 2,155 proteins from human testes (hT).	The protein was validated by TEM and LC -MS/MS analyses in human testis.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMCS00629	OSBP; OSBP1	5007	OSBP	P22059	Human	ER-GA; GA-ER	GA	RPE1 cells; HeLa cells; HeLa-MZ cells; HeLa-M cells; Human testis	Low throughput experimental methods	1	36174556	MCSs between the ER and the Golgi are well known to have two classes of complexes: one involved in cholesterol transfer, containing VAPA, SAC1, OSBP, and ARF1; and another involved in ceramide transfer, containing VAPA, PPM1L, and CERT. The above analysis shows not only that TMED2/10 are present in both these complexes and required for their existence but also that these two complexes actually can form supercomplexes, mediating the transfer of both cholesterol and ceramide, again in a TMED2/10-dependent manner.	The protein was validated by SDS-PAGE, western blots, LC-MS, mass spectrometry, immunofluorescence, staining, flow cytometry assay, PLA, qPCR and coimmunoprecipitations in RPE2, HeLa, HeLa-MZ and HeLa-M, which mediates the transfer of both cholesterol and ceramide, again in a TMED2/10-dependent manner.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
