"","group_id","desc","varname"
"37008","7289","ANGPTL4-LRP6-SDC2 complex","PP1158"
"37009","7289","ANGPTL4-LRP6-SDC2 complex","PSEC0166"
"2841","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","RBX1"
"2842","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","SKP1"
"2843","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","CUL1"
"2844","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","FBXO31"
"18629","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","RNF75"
"18631","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","ROC1"
"18632","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","EMC19"
"18634","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","OCP2"
"18636","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","SKP1A"
"18638","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","TCEB1L"
"18640","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","FBX14"
"18641","729","Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","FBX31"
"11729","7290","ANGPTL4-LRP6-SDC4 complex","LRP6"
"11730","7290","ANGPTL4-LRP6-SDC4 complex","SDC4"
"11731","7290","ANGPTL4-LRP6-SDC4 complex","ANGPTL4"
"37012","7290","ANGPTL4-LRP6-SDC4 complex","ARP4"
"37013","7290","ANGPTL4-LRP6-SDC4 complex","HFARP"
"37014","7290","ANGPTL4-LRP6-SDC4 complex","PGAR"
"37015","7290","ANGPTL4-LRP6-SDC4 complex","PP1158"
"37016","7290","ANGPTL4-LRP6-SDC4 complex","PSEC0166"
"11732","7291","EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2B2"
"11733","7291","EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2B5"
"11734","7291","EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2B3"
"11735","7291","EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2B4"
"37017","7291","EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2BB"
"37018","7291","EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2BE"
"37020","7291","EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2BD"
"11736","7292","EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2B2"
"11737","7292","EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2B5"
"11738","7292","EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2B1"
"11739","7292","EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2B3"
"11740","7292","EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2B4"
"37021","7292","EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2BB"
"37022","7292","EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2BE"
"37023","7292","EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2BA"
"37025","7292","EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","EIF2BD"
"11741","7294","JUND-TAP1 complex","JUND"
"11742","7294","JUND-TAP1 complex","TAP1"
"37027","7294","JUND-TAP1 complex","ABCB2"
"37028","7294","JUND-TAP1 complex","PSF1"
"37029","7294","JUND-TAP1 complex","RING4"
"37030","7294","JUND-TAP1 complex","Y3"
"11743","7295","ERCC1-RPA1-XPA complex","ERCC1"
"11744","7295","ERCC1-RPA1-XPA complex","XPA"
"11745","7295","ERCC1-RPA1-XPA complex","RPA1"
"37032","7295","ERCC1-RPA1-XPA complex","XPAC"
"37033","7295","ERCC1-RPA1-XPA complex","REPA1"
"37034","7295","ERCC1-RPA1-XPA complex","RPA70"
"11746","7296","PRT1-RGP1 complex","EIF3B"
"11747","7296","PRT1-RGP1 complex","RGP1"
"37035","7296","PRT1-RGP1 complex","EIF3S9"
"37036","7296","PRT1-RGP1 complex","KIAA0258"
"11748","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","PTMA"
"11749","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","PSMA1"
"11750","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","ANP32A"
"11751","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","ACTB"
"11752","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","SLC25A3"
"11753","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","C1QBP"
"37037","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","TMSA"
"37038","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","HC2"
"37039","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","NU"
"37040","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","PROS30"
"37041","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","PSC2"
"37042","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","C15orf1"
"37044","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","LANP"
"37046","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","MAPM"
"37048","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","PHAP1"
"37050","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","PHC"
"37051","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","GC1QBP"
"37052","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","HABP1"
"37053","7298","ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","SF2P32"
"11754","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","SLC25A5"
"11755","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","PTMA"
"11756","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","PSMA3"
"11757","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","ANP32A"
"11758","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","ANP32B"
"37054","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","ANT2"
"37055","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","TMSA"
"37056","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","HC8"
"37057","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","PSC8"
"37058","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","C15orf1"
"37060","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","LANP"
"37062","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","MAPM"
"37064","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","PHAP1"
"37065","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","APRIL"
"37066","7299","ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","PHAPI2"
"174","73","MRN complex (MRE11-RAD50-NBN complex)","NBN"
"175","73","MRN complex (MRE11-RAD50-NBN complex)","MRE11A"
"176","73","MRN complex (MRE11-RAD50-NBN complex)","RAD50"
"12648","73","MRN complex (MRE11-RAD50-NBN complex)","NBS"
"12650","73","MRN complex (MRE11-RAD50-NBN complex)","NBS1"
"12652","73","MRN complex (MRE11-RAD50-NBN complex)","P95"
"12653","73","MRN complex (MRE11-RAD50-NBN complex)","HNGS1"
"12655","73","MRN complex (MRE11-RAD50-NBN complex)","MRE11"
"2845","730","SNARE complex (STX4, SNAP23, VAMP1)","SNAP23"
"2846","730","SNARE complex (STX4, SNAP23, VAMP1)","VAMP1"
"2847","730","SNARE complex (STX4, SNAP23, VAMP1)","STX4"
"18643","730","SNARE complex (STX4, SNAP23, VAMP1)","SYB1"
"18644","730","SNARE complex (STX4, SNAP23, VAMP1)","STX4A"
"11759","7300","PARD3B-PARD6A-PRKCI complex","PRKCI"
"11760","7300","PARD3B-PARD6A-PRKCI complex","PARD3B"
"11761","7300","PARD3B-PARD6A-PRKCI complex","PARD6A"
"37067","7300","PARD3B-PARD6A-PRKCI complex","DXS1179E"
"37068","7300","PARD3B-PARD6A-PRKCI complex","ALS2CR19"
"37069","7300","PARD3B-PARD6A-PRKCI complex","PAR3B"
"37070","7300","PARD3B-PARD6A-PRKCI complex","PAR3L"
"37071","7300","PARD3B-PARD6A-PRKCI complex","PAR6A"
"37073","7300","PARD3B-PARD6A-PRKCI complex","PAR6"
"11762","7304","HIC1-PCL3L-PCR2 complex","EED"
"11763","7304","HIC1-PCL3L-PCR2 complex","HIC1"
"11764","7304","HIC1-PCL3L-PCR2 complex","SUZ12"
"11765","7304","HIC1-PCL3L-PCR2 complex","EZH2"
"11766","7304","HIC1-PCL3L-PCR2 complex","PHF19"
"37075","7304","HIC1-PCL3L-PCR2 complex","ZBTB29"
"37076","7304","HIC1-PCL3L-PCR2 complex","CHET9"
"37078","7304","HIC1-PCL3L-PCR2 complex","JJAZ1"
"37080","7304","HIC1-PCL3L-PCR2 complex","KIAA0160"
"37081","7304","HIC1-PCL3L-PCR2 complex","KMT6"
"37082","7304","HIC1-PCL3L-PCR2 complex","PCL3"
"11767","7308","ADA-DPP4 complex","ADA"
"11768","7308","ADA-DPP4 complex","DPP4"
"37083","7308","ADA-DPP4 complex","ADA1"
"37084","7308","ADA-DPP4 complex","ADCP2"
"37085","7308","ADA-DPP4 complex","CD26"
"11769","7309","END1-ENDRA complex","EDN1"
"11770","7309","END1-ENDRA complex","EDNRA"
"37087","7309","END1-ENDRA complex","ETA"
"37088","7309","END1-ENDRA complex","ETRA"
"2848","731","SNARE complex (STX4, SNAP23, VAMP2)","SNAP23"
"2849","731","SNARE complex (STX4, SNAP23, VAMP2)","VAMP2"
"2850","731","SNARE complex (STX4, SNAP23, VAMP2)","STX4"
"18646","731","SNARE complex (STX4, SNAP23, VAMP2)","SYB2"
"18647","731","SNARE complex (STX4, SNAP23, VAMP2)","STX4A"
"11771","7310","IL10-IL10RA complex","IL10"
"11772","7310","IL10-IL10RA complex","IL10RA"
"37090","7310","IL10-IL10RA complex","IL10R"
"11773","7311","CRY1-Core clock complex","ARNTL"
"11774","7311","CRY1-Core clock complex","CLOCK"
"11775","7311","CRY1-Core clock complex","CRY1"
"37091","7311","CRY1-Core clock complex","BHLHE5"
"37092","7311","CRY1-Core clock complex","BMAL1"
"37093","7311","CRY1-Core clock complex","MOP3"
"37094","7311","CRY1-Core clock complex","PASD3"
"37095","7311","CRY1-Core clock complex","BHLHE8"
"37096","7311","CRY1-Core clock complex","KIAA0334"
"37097","7311","CRY1-Core clock complex","PHLL1"
"11776","7312","CTNNB1-ESR1 complex","ESR1"
"11777","7312","CTNNB1-ESR1 complex","CTNNB1"
"37098","7312","CTNNB1-ESR1 complex","ESRA"
"37100","7312","CTNNB1-ESR1 complex","NR3A1"
"37101","7312","CTNNB1-ESR1 complex","CTNNB"
"11778","7313","ESYT1-ESYT2 complex","ESYT2"
"11779","7313","ESYT1-ESYT2 complex","ESYT1"
"37102","7313","ESYT1-ESYT2 complex","FAM62B"
"37103","7313","ESYT1-ESYT2 complex","KIAA1228"
"37104","7313","ESYT1-ESYT2 complex","FAM62A"
"37105","7313","ESYT1-ESYT2 complex","KIAA0747"
"37106","7313","ESYT1-ESYT2 complex","MBC2"
"11780","7314","ESYT1-ESYT3 complex","ESYT3"
"11781","7314","ESYT1-ESYT3 complex","ESYT1"
"37107","7314","ESYT1-ESYT3 complex","FAM62C"
"37108","7314","ESYT1-ESYT3 complex","FAM62A"
"37109","7314","ESYT1-ESYT3 complex","KIAA0747"
"37110","7314","ESYT1-ESYT3 complex","MBC2"
"11782","7316","NFKB1-STAT3 complex","NFKB1"
"11783","7316","NFKB1-STAT3 complex","STAT3"
"37111","7316","NFKB1-STAT3 complex","p50"
"37112","7316","NFKB1-STAT3 complex","APRF"
"11784","7317","RELA-STAT3 complex","STAT3"
"11785","7317","RELA-STAT3 complex","RELA"
"37113","7317","RELA-STAT3 complex","APRF"
"37114","7317","RELA-STAT3 complex","NFKB3"
"37116","7317","RELA-STAT3 complex","p65"
"11786","7318","CTNNB1-DDX5-HDGF complex","DDX5"
"11787","7318","CTNNB1-DDX5-HDGF complex","CTNNB1"
"11788","7318","CTNNB1-DDX5-HDGF complex","HDGF"
"37117","7318","CTNNB1-DDX5-HDGF complex","G17P1"
"37118","7318","CTNNB1-DDX5-HDGF complex","HELR"
"37119","7318","CTNNB1-DDX5-HDGF complex","HLR1"
"37120","7318","CTNNB1-DDX5-HDGF complex","CTNNB"
"37121","7318","CTNNB1-DDX5-HDGF complex","HMG1L2"
"11789","7319","CLEC4E-FCER1G complex","FCER1G"
"11790","7319","CLEC4E-FCER1G complex","CLEC4E"
"37123","7319","CLEC4E-FCER1G complex","CLECSF9"
"37124","7319","CLEC4E-FCER1G complex","MINCLE"
"2851","732","SIN3 complex","SAP18"
"2852","732","SIN3 complex","SAP30"
"2853","732","SIN3 complex","RBBP4"
"2854","732","SIN3 complex","HDAC1"
"2855","732","SIN3 complex","RBBP7"
"2856","732","SIN3 complex","HDAC2"
"2857","732","SIN3 complex","SIN3A"
"18650","732","SIN3 complex","RBAP48"
"18651","732","SIN3 complex","RPD3L1"
"18652","732","SIN3 complex","RBAP46"
"11791","7320","CLEC4E-MS4A2 complex","MS4A2"
"11792","7320","CLEC4E-MS4A2 complex","CLEC4E"
"37125","7320","CLEC4E-MS4A2 complex","APY"
"37126","7320","CLEC4E-MS4A2 complex","FCER1B"
"37127","7320","CLEC4E-MS4A2 complex","IGER"
"37128","7320","CLEC4E-MS4A2 complex","CLECSF9"
"37129","7320","CLEC4E-MS4A2 complex","MINCLE"
"11793","7324","HINT1-TIP60 complex","HINT1"
"11794","7324","HINT1-TIP60 complex","KAT5"
"37130","7324","HINT1-TIP60 complex","HINT"
"37131","7324","HINT1-TIP60 complex","PKCI1"
"37132","7324","HINT1-TIP60 complex","PRKCNH1"
"37133","7324","HINT1-TIP60 complex","HTATIP"
"37135","7324","HINT1-TIP60 complex","TIP60"
"11795","7325","HINT1-UBC3-RBX1 complex","CDC34"
"11796","7325","HINT1-UBC3-RBX1 complex","HINT1"
"11797","7325","HINT1-UBC3-RBX1 complex","RBX1"
"37136","7325","HINT1-UBC3-RBX1 complex","UBCH3"
"37138","7325","HINT1-UBC3-RBX1 complex","UBE2R1"
"37140","7325","HINT1-UBC3-RBX1 complex","UBC3"
"37141","7325","HINT1-UBC3-RBX1 complex","HINT"
"37142","7325","HINT1-UBC3-RBX1 complex","PKCI1"
"37143","7325","HINT1-UBC3-RBX1 complex","PRKCNH1"
"37144","7325","HINT1-UBC3-RBX1 complex","RNF75"
"37146","7325","HINT1-UBC3-RBX1 complex","ROC1"
"11798","7326","HINT1-SP1 complex","SP1"
"11799","7326","HINT1-SP1 complex","HINT1"
"37147","7326","HINT1-SP1 complex","TSFP1"
"37148","7326","HINT1-SP1 complex","HINT"
"37149","7326","HINT1-SP1 complex","PKCI1"
"37150","7326","HINT1-SP1 complex","PRKCNH1"
"11800","7328","AML1-HIPK2-p300 complex","RUNX1"
"11801","7328","AML1-HIPK2-p300 complex","EP300"
"11802","7328","AML1-HIPK2-p300 complex","HIPK2"
"37151","7328","AML1-HIPK2-p300 complex","AML1"
"37153","7328","AML1-HIPK2-p300 complex","CBFA2"
"37154","7328","AML1-HIPK2-p300 complex","P300"
"2858","733","SNARE complex (STX4, VAMP1, VAMP7)","VAMP1"
"2859","733","SNARE complex (STX4, VAMP1, VAMP7)","VAMP7"
"2860","733","SNARE complex (STX4, VAMP1, VAMP7)","STX4"
"18655","733","SNARE complex (STX4, VAMP1, VAMP7)","SYB1"
"18656","733","SNARE complex (STX4, VAMP1, VAMP7)","SYBL1"
"18657","733","SNARE complex (STX4, VAMP1, VAMP7)","STX4A"
"11803","7331","RAC1-RHOA-VANGL2 complex","RHOA"
"11804","7331","RAC1-RHOA-VANGL2 complex","RAC1"
"11805","7331","RAC1-RHOA-VANGL2 complex","VANGL2"
"37156","7331","RAC1-RHOA-VANGL2 complex","ARH12"
"37157","7331","RAC1-RHOA-VANGL2 complex","ARHA"
"37158","7331","RAC1-RHOA-VANGL2 complex","RHO12"
"37159","7331","RAC1-RHOA-VANGL2 complex","TC25"
"37160","7331","RAC1-RHOA-VANGL2 complex","KIAA1215"
"37161","7331","RAC1-RHOA-VANGL2 complex","STB1"
"11806","7333","MICALL1-RAB13 complex","RAB13"
"11807","7333","MICALL1-RAB13 complex","MICALL1"
"37162","7333","MICALL1-RAB13 complex","GIG4"
"37163","7333","MICALL1-RAB13 complex","KIAA1668"
"37164","7333","MICALL1-RAB13 complex","MIRAB13"
"11808","7337","AUF1(p45)-ZFP36 complex","ZFP36"
"11809","7337","AUF1(p45)-ZFP36 complex","HNRNPD"
"37165","7337","AUF1(p45)-ZFP36 complex","G0S24"
"37167","7337","AUF1(p45)-ZFP36 complex","NUP475"
"37169","7337","AUF1(p45)-ZFP36 complex","RNF162A"
"37171","7337","AUF1(p45)-ZFP36 complex","TIS11A"
"37173","7337","AUF1(p45)-ZFP36 complex","TTP"
"37174","7337","AUF1(p45)-ZFP36 complex","AUF1"
"37175","7337","AUF1(p45)-ZFP36 complex","isoform"
"37176","7337","AUF1(p45)-ZFP36 complex","45"
"37178","7337","AUF1(p45)-ZFP36 complex","HNRPD"
"11810","7338","HNRNPD(p45)-ZFP36L1 complex","ZFP36L1"
"11811","7338","HNRNPD(p45)-ZFP36L1 complex","HNRNPD"
"37179","7338","HNRNPD(p45)-ZFP36L1 complex","BERG36"
"37180","7338","HNRNPD(p45)-ZFP36L1 complex","BRF1"
"37181","7338","HNRNPD(p45)-ZFP36L1 complex","ERF1"
"37182","7338","HNRNPD(p45)-ZFP36L1 complex","RNF162B"
"37183","7338","HNRNPD(p45)-ZFP36L1 complex","TIS11B"
"37184","7338","HNRNPD(p45)-ZFP36L1 complex","AUF1"
"37185","7338","HNRNPD(p45)-ZFP36L1 complex","isoform"
"37186","7338","HNRNPD(p45)-ZFP36L1 complex","45"
"37188","7338","HNRNPD(p45)-ZFP36L1 complex","HNRPD"
"11812","7340","HNRNPD(p45)-ZFP36L2 complex","ZFP36L2"
"11813","7340","HNRNPD(p45)-ZFP36L2 complex","HNRNPD"
"37189","7340","HNRNPD(p45)-ZFP36L2 complex","BRF2"
"37190","7340","HNRNPD(p45)-ZFP36L2 complex","ERF2"
"37191","7340","HNRNPD(p45)-ZFP36L2 complex","RNF162C"
"37192","7340","HNRNPD(p45)-ZFP36L2 complex","TIS11D"
"37193","7340","HNRNPD(p45)-ZFP36L2 complex","AUF1"
"37194","7340","HNRNPD(p45)-ZFP36L2 complex","isoform"
"37195","7340","HNRNPD(p45)-ZFP36L2 complex","45"
"37197","7340","HNRNPD(p45)-ZFP36L2 complex","HNRPD"
"11814","7341","CTNNAL1-DNTA complex","CTNNAL1"
"11815","7341","CTNNAL1-DNTA complex","DTNA"
"37199","7341","CTNNAL1-DNTA complex","DRP3"
"11816","7344","NLGN1-NRXN1 complex","NLGN1"
"11817","7344","NLGN1-NRXN1 complex","NRXN1"
"37200","7344","NLGN1-NRXN1 complex","KIAA1070"
"37201","7344","NLGN1-NRXN1 complex","KIAA0578"
"11818","7345","DISC1-TRAK1 complex","DISC1"
"11819","7345","DISC1-TRAK1 complex","TRAK1"
"37202","7345","DISC1-TRAK1 complex","KIAA0457"
"37203","7345","DISC1-TRAK1 complex","KIAA1042"
"37205","7345","DISC1-TRAK1 complex","OIP106"
"11820","7346","DISC1-RHOT1 complex","RHOT1"
"11821","7346","DISC1-RHOT1 complex","DISC1"
"37206","7346","DISC1-RHOT1 complex","ARHT1"
"37207","7346","DISC1-RHOT1 complex","KIAA0457"
"11822","7349","MTR4-RBM7-ZCCHC8 complex","MTREX"
"11823","7349","MTR4-RBM7-ZCCHC8 complex","ZCCHC8"
"11824","7349","MTR4-RBM7-ZCCHC8 complex","RBM7"
"37208","7349","MTR4-RBM7-ZCCHC8 complex","Dob1"
"37210","7349","MTR4-RBM7-ZCCHC8 complex","KIAA0052"
"37212","7349","MTR4-RBM7-ZCCHC8 complex","Mtr4"
"37214","7349","MTR4-RBM7-ZCCHC8 complex","SKIV2L2"
"37216","7349","MTR4-RBM7-ZCCHC8 complex","fSAP118"
"11825","7351","GDF15-ERBB2 complex","ERBB2"
"11826","7351","GDF15-ERBB2 complex","GDF15"
"37219","7351","GDF15-ERBB2 complex","HER2"
"37221","7351","GDF15-ERBB2 complex","MLN19"
"37223","7351","GDF15-ERBB2 complex","NEU"
"37225","7351","GDF15-ERBB2 complex","NGL"
"37226","7351","GDF15-ERBB2 complex","MIC1"
"37227","7351","GDF15-ERBB2 complex","PDF"
"37228","7351","GDF15-ERBB2 complex","PLAB"
"37229","7351","GDF15-ERBB2 complex","PTGFB"
"11827","7352","PARP1-LIG3 complex","PARP1"
"11828","7352","PARP1-LIG3 complex","LIG3"
"37230","7352","PARP1-LIG3 complex","ADPRT"
"37231","7352","PARP1-LIG3 complex","PPOL"
"11829","7354","ASXL1-HCFC1-OGT complex","OGT"
"11830","7354","ASXL1-HCFC1-OGT complex","HCFC1"
"11831","7354","ASXL1-HCFC1-OGT complex","ASXL1"
"37234","7354","ASXL1-HCFC1-OGT complex","HCF1"
"37236","7354","ASXL1-HCFC1-OGT complex","HFC1"
"37237","7354","ASXL1-HCFC1-OGT complex","KIAA0978"
"11832","7356","IL-15-lactadherin complex","IL15"
"11833","7356","IL-15-lactadherin complex","MFGE8"
"11834","7357","TRIM25-G3BP2 complex","TRIM25"
"11835","7357","TRIM25-G3BP2 complex","G3BP2"
"37240","7357","TRIM25-G3BP2 complex","EFP"
"37241","7357","TRIM25-G3BP2 complex","RNF147"
"37242","7357","TRIM25-G3BP2 complex","ZNF147"
"37243","7357","TRIM25-G3BP2 complex","KIAA0660"
"11836","7358","NDFIP1-NEDD4L-SLC11A2 complex","SLC11A2"
"11837","7358","NDFIP1-NEDD4L-SLC11A2 complex","NEDD4L"
"11838","7358","NDFIP1-NEDD4L-SLC11A2 complex","NDFIP1"
"37244","7358","NDFIP1-NEDD4L-SLC11A2 complex","DCT1"
"37245","7358","NDFIP1-NEDD4L-SLC11A2 complex","DMT1"
"37246","7358","NDFIP1-NEDD4L-SLC11A2 complex","NRAMP2"
"37247","7358","NDFIP1-NEDD4L-SLC11A2 complex","KIAA0439"
"37248","7358","NDFIP1-NEDD4L-SLC11A2 complex","NEDL3"
"37249","7358","NDFIP1-NEDD4L-SLC11A2 complex","N4WBP5"
"37250","7358","NDFIP1-NEDD4L-SLC11A2 complex","PSEC0192"
"37251","7358","NDFIP1-NEDD4L-SLC11A2 complex","PSEC0223"
"11839","7359","TF-TFRC complex","TFRC"
"11840","7359","TF-TFRC complex","TF"
"37253","7359","TF-TFRC complex","PRO1400"
"11841","7361","ARAF-PIK3R1 complex","ARAF"
"11842","7361","ARAF-PIK3R1 complex","PIK3R1"
"37254","7361","ARAF-PIK3R1 complex","ARAF1"
"37255","7361","ARAF-PIK3R1 complex","PKS"
"37256","7361","ARAF-PIK3R1 complex","PKS2"
"37257","7361","ARAF-PIK3R1 complex","GRB1"
"11843","7363","EYA1-SIX1 complex","SIX1"
"11844","7363","EYA1-SIX1 complex","EYA1"
"11845","7364","EYA1-SIX2 complex","EYA1"
"11846","7364","EYA1-SIX2 complex","SIX2"
"11847","7366","KATNA1-KATNAL1-KATNB1-KATNBL1 complex","KATNA1"
"11848","7366","KATNA1-KATNAL1-KATNB1-KATNBL1 complex","KATNB1"
"11849","7366","KATNA1-KATNAL1-KATNB1-KATNBL1 complex","KATNAL1"
"11850","7366","KATNA1-KATNAL1-KATNB1-KATNBL1 complex","KATNBL1"
"37265","7366","KATNA1-KATNAL1-KATNB1-KATNBL1 complex","C15orf29"
"11851","7367","ASH2L-KDM6B-KDM6B-WDR5 complex","KDM6B"
"11852","7367","ASH2L-KDM6B-KDM6B-WDR5 complex","WDR5"
"11853","7367","ASH2L-KDM6B-KDM6B-WDR5 complex","KDM6B"
"11854","7367","ASH2L-KDM6B-KDM6B-WDR5 complex","ASH2L"
"37266","7367","ASH2L-KDM6B-KDM6B-WDR5 complex","JMJD3"
"37267","7367","ASH2L-KDM6B-KDM6B-WDR5 complex","KIAA0346"
"37268","7367","ASH2L-KDM6B-KDM6B-WDR5 complex","BIG3"
"37269","7367","ASH2L-KDM6B-KDM6B-WDR5 complex","RBQ3"
"37270","7367","ASH2L-KDM6B-KDM6B-WDR5 complex","ASH2L1"
"11855","7368","Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","RBX1"
"11856","7368","Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","CUL3"
"11857","7368","Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","KEAP1"
"37271","7368","Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","RNF75"
"37273","7368","Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","ROC1"
"37274","7368","Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","KIAA0617"
"37275","7368","Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","INRF2"
"37276","7368","Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","KIAA0132"
"37277","7368","Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","KLHL19"
"11858","7370","CUL3-KCTD11 complex","CUL3"
"11859","7370","CUL3-KCTD11 complex","KCTD11"
"37278","7370","CUL3-KCTD11 complex","KIAA0617"
"37279","7370","CUL3-KCTD11 complex","C17orf36"
"37280","7370","CUL3-KCTD11 complex","REN"
"11860","7371","CUL3-KCTD6 complex","CUL3"
"11861","7371","CUL3-KCTD6 complex","KCTD6"
"37281","7371","CUL3-KCTD6 complex","KIAA0617"
"11862","7372","BRD7-SWI\u2013SNF complex","ARID1A"
"11863","7372","BRD7-SWI\u2013SNF complex","PRMT5"
"11864","7372","BRD7-SWI\u2013SNF complex","ACTL6A"
"11865","7372","BRD7-SWI\u2013SNF complex","SMARCA2"
"11866","7372","BRD7-SWI\u2013SNF complex","SMARCA4"
"11867","7372","BRD7-SWI\u2013SNF complex","SMARCC2"
"11868","7372","BRD7-SWI\u2013SNF complex","PHF10"
"11869","7372","BRD7-SWI\u2013SNF complex","SMARCC1"
"11870","7372","BRD7-SWI\u2013SNF complex","SMARCE1"
"11871","7372","BRD7-SWI\u2013SNF complex","SMARCD1"
"11872","7372","BRD7-SWI\u2013SNF complex","BRD7"
"37283","7372","BRD7-SWI\u2013SNF complex","BAF250"
